,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,track_name,error
259,0.846,0.615,10.0,-5.035,0.0,0.232,0.128,0.0,0.235,0.838,91.024,audio_features,0AJfRSyB5qwsccnBGOz52K,spotify:track:0AJfRSyB5qwsccnBGOz52K,https://api.spotify.com/v1/tracks/0AJfRSyB5qwsccnBGOz52K,https://api.spotify.com/v1/audio-analysis/0AJfRSyB5qwsccnBGOz52K,216187.0,4.0,Atmosphere,Perfect,
260,0.497,0.628,5.0,-7.468,1.0,0.229,0.534,0.0,0.0958,0.697,84.559,audio_features,1qvGX5FURloewUNg8yll7D,spotify:track:1qvGX5FURloewUNg8yll7D,https://api.spotify.com/v1/tracks/1qvGX5FURloewUNg8yll7D,https://api.spotify.com/v1/audio-analysis/1qvGX5FURloewUNg8yll7D,237507.0,1.0,Atmosphere,Seismic Waves,
261,0.863,0.829,7.0,-5.055,1.0,0.299,0.0757,0.0,0.287,0.952,100.143,audio_features,2CkWkgP5GovAROGyl6xtou,spotify:track:2CkWkgP5GovAROGyl6xtou,https://api.spotify.com/v1/tracks/2CkWkgP5GovAROGyl6xtou,https://api.spotify.com/v1/audio-analysis/2CkWkgP5GovAROGyl6xtou,248960.0,4.0,Atmosphere,Sep Seven Game Show Theme,
262,0.684,0.397,6.0,-10.319,0.0,0.0809,0.21,0.0,0.235,0.0542,83.023,audio_features,3Hsejs8OSfZwqwFBuTeZuz,spotify:track:3Hsejs8OSfZwqwFBuTeZuz,https://api.spotify.com/v1/tracks/3Hsejs8OSfZwqwFBuTeZuz,https://api.spotify.com/v1/audio-analysis/3Hsejs8OSfZwqwFBuTeZuz,256360.0,4.0,Atmosphere,The Last to Say,
263,0.455,0.831,7.0,-1.565,0.0,0.117,0.0581,0.0,0.0901,0.319,83.911,audio_features,0t1ABSWS7ucgY5hqueJ7HY,spotify:track:0t1ABSWS7ucgY5hqueJ7HY,https://api.spotify.com/v1/tracks/0t1ABSWS7ucgY5hqueJ7HY,https://api.spotify.com/v1/audio-analysis/0t1ABSWS7ucgY5hqueJ7HY,257320.0,4.0,Atmosphere,Trying To Find A Balance,
264,0.404,0.571,0.0,-5.069,1.0,0.0303,0.182,2.08e-05,0.129,0.29,147.01,audio_features,2WZyfujzMweFLnozyUJBkW,spotify:track:2WZyfujzMweFLnozyUJBkW,https://api.spotify.com/v1/tracks/2WZyfujzMweFLnozyUJBkW,https://api.spotify.com/v1/audio-analysis/2WZyfujzMweFLnozyUJBkW,245933.0,4.0,Augustana,Boston,
265,0.665,0.831,2.0,-4.472,0.0,0.0437,0.111,1.53e-06,0.0596,0.696,125.057,audio_features,6SpVp6ttad3XJOsjKBZwaq,spotify:track:6SpVp6ttad3XJOsjKBZwaq,https://api.spotify.com/v1/tracks/6SpVp6ttad3XJOsjKBZwaq,https://api.spotify.com/v1/audio-analysis/6SpVp6ttad3XJOsjKBZwaq,198006.0,4.0,Ava Max,Torn,
266,0.537,0.953,2.0,-4.335,0.0,0.0654,0.00184,3.53e-05,0.334,0.397,123.163,audio_features,6rujTb9hJa0XdUNtPftz4M,spotify:track:6rujTb9hJa0XdUNtPftz4M,https://api.spotify.com/v1/tracks/6rujTb9hJa0XdUNtPftz4M,https://api.spotify.com/v1/audio-analysis/6rujTb9hJa0XdUNtPftz4M,421653.0,4.0,Avenged Sevenfold,Sidewinder,
267,0.725,0.86,1.0,-3.726,1.0,0.182,0.422,0.000284,0.0674,0.791,175.896,audio_features,2vmfvSoZBFAt9hhRoEByLi,spotify:track:2vmfvSoZBFAt9hhRoEByLi,https://api.spotify.com/v1/tracks/2vmfvSoZBFAt9hhRoEByLi,https://api.spotify.com/v1/audio-analysis/2vmfvSoZBFAt9hhRoEByLi,230125.0,4.0,Aventura,Volví,
268,0.545,0.78,7.0,-4.867,0.0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,4lhqb6JvbHId48OUJGwymk,spotify:track:4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/tracks/4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/audio-analysis/4lhqb6JvbHId48OUJGwymk,255093.0,4.0,Avicii,Hey Brother,
269,0.509,0.79,6.0,-3.782,0.0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,audio_features,591nHHHzZl1NLt9PMKpinM,spotify:track:591nHHHzZl1NLt9PMKpinM,https://api.spotify.com/v1/tracks/591nHHHzZl1NLt9PMKpinM,https://api.spotify.com/v1/audio-analysis/591nHHHzZl1NLt9PMKpinM,208320.0,4.0,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,
270,0.532,0.783,2.0,-5.697,1.0,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,0nrRP2bk19rLc0orkWPQk2,spotify:track:0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2,247427.0,4.0,Avicii,Wake Me Up,
271,0.211,0.958,8.0,-4.282,1.0,0.0541,0.000584,2.98e-06,0.796,0.609,174.229,audio_features,16nOQ4GwjOn7VGabXZQKnh,spotify:track:16nOQ4GwjOn7VGabXZQKnh,https://api.spotify.com/v1/tracks/16nOQ4GwjOn7VGabXZQKnh,https://api.spotify.com/v1/audio-analysis/16nOQ4GwjOn7VGabXZQKnh,184467.0,4.0,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003",
272,0.585,0.776,5.0,-5.898,1.0,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507.0,4.0,Avril Lavigne,Complicated,
273,0.445,0.905,1.0,-3.537,1.0,0.0462,0.000417,0.0,0.324,0.447,157.956,audio_features,0xMbfVm5z0Q1VdnYvox460,spotify:track:0xMbfVm5z0Q1VdnYvox460,https://api.spotify.com/v1/tracks/0xMbfVm5z0Q1VdnYvox460,https://api.spotify.com/v1/audio-analysis/0xMbfVm5z0Q1VdnYvox460,129067.0,4.0,Avril Lavigne,Contagious,
274,0.523,0.795,4.0,-2.92,1.0,0.0386,0.00462,0.0,0.358,0.484,144.106,audio_features,0dEQaNYfp5G7Sflek2Qnde,spotify:track:0dEQaNYfp5G7Sflek2Qnde,https://api.spotify.com/v1/tracks/0dEQaNYfp5G7Sflek2Qnde,https://api.spotify.com/v1/audio-analysis/0dEQaNYfp5G7Sflek2Qnde,202013.0,4.0,Avril Lavigne,Don't Tell Me,
275,0.56,0.959,7.0,-2.433,1.0,0.102,0.000722,0.000221,0.209,0.669,163.983,audio_features,45hOioMDJktr86iKDHC8gr,spotify:track:45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/audio-analysis/45hOioMDJktr86iKDHC8gr,216600.0,4.0,Avril Lavigne,Girlfriend,
276,0.603,0.927,11.0,-3.191,0.0,0.158,8.41e-05,0.00422,0.257,0.728,164.022,audio_features,2MFPO648RlRj8VIsw4JFLV,spotify:track:2MFPO648RlRj8VIsw4JFLV,https://api.spotify.com/v1/tracks/2MFPO648RlRj8VIsw4JFLV,https://api.spotify.com/v1/audio-analysis/2MFPO648RlRj8VIsw4JFLV,220880.0,4.0,Avril Lavigne,Girlfriend - Junkie XL Mix,
277,0.551,0.964,7.0,-1.883,1.0,0.114,0.00104,0.000253,0.245,0.668,163.965,audio_features,5xv4ggemGPNpowZAMwEYHH,spotify:track:5xv4ggemGPNpowZAMwEYHH,https://api.spotify.com/v1/tracks/5xv4ggemGPNpowZAMwEYHH,https://api.spotify.com/v1/audio-analysis/5xv4ggemGPNpowZAMwEYHH,216560.0,4.0,Avril Lavigne,Girlfriend - Radio Edit,
278,0.578,0.694,5.0,-5.351,1.0,0.0706,0.0112,0.0,0.102,0.268,129.921,audio_features,7gY3cyGcB2wnk2xDXiA0pe,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,https://api.spotify.com/v1/tracks/7gY3cyGcB2wnk2xDXiA0pe,https://api.spotify.com/v1/audio-analysis/7gY3cyGcB2wnk2xDXiA0pe,220850.0,4.0,Avril Lavigne,Head Above Water,
279,0.482,0.873,0.0,-3.145,1.0,0.0853,0.0111,0.0,0.409,0.737,165.084,audio_features,0qwcGscxUHGZTgq0zcaqk1,spotify:track:0qwcGscxUHGZTgq0zcaqk1,https://api.spotify.com/v1/tracks/0qwcGscxUHGZTgq0zcaqk1,https://api.spotify.com/v1/audio-analysis/0qwcGscxUHGZTgq0zcaqk1,214320.0,4.0,Avril Lavigne,Here's to Never Growing Up,
280,0.646,0.583,0.0,-4.532,1.0,0.026,0.0209,2.4e-06,0.119,0.339,118.055,audio_features,7vTCIwHvCT3zMmtYBo0uff,spotify:track:7vTCIwHvCT3zMmtYBo0uff,https://api.spotify.com/v1/tracks/7vTCIwHvCT3zMmtYBo0uff,https://api.spotify.com/v1/audio-analysis/7vTCIwHvCT3zMmtYBo0uff,224933.0,4.0,Avril Lavigne,How Does It Feel,
281,0.435,0.982,7.0,-2.786,1.0,0.167,0.00443,4.61e-05,0.723,0.272,172.084,audio_features,5kyqKoOnHwvxk0bZLeK1kr,spotify:track:5kyqKoOnHwvxk0bZLeK1kr,https://api.spotify.com/v1/tracks/5kyqKoOnHwvxk0bZLeK1kr,https://api.spotify.com/v1/audio-analysis/5kyqKoOnHwvxk0bZLeK1kr,195307.0,4.0,Avril Lavigne,I Can Do Better,
282,0.563,0.74,6.0,-6.415,0.0,0.0762,0.0137,0.0,0.228,0.401,136.006,audio_features,0YIUZ1YSkeOSovmeR7IRl6,spotify:track:0YIUZ1YSkeOSovmeR7IRl6,https://api.spotify.com/v1/tracks/0YIUZ1YSkeOSovmeR7IRl6,https://api.spotify.com/v1/audio-analysis/0YIUZ1YSkeOSovmeR7IRl6,218878.0,4.0,Avril Lavigne,I Fell In Love With the Devil - Radio Edit,
283,0.414,0.936,2.0,-2.407,1.0,0.0758,0.00136,0.0,0.369,0.74,170.229,audio_features,6sqNctd7MlJoKDOxPVCAvU,spotify:track:6sqNctd7MlJoKDOxPVCAvU,https://api.spotify.com/v1/tracks/6sqNctd7MlJoKDOxPVCAvU,https://api.spotify.com/v1/audio-analysis/6sqNctd7MlJoKDOxPVCAvU,242413.0,4.0,Avril Lavigne,My Happy Ending,
284,0.47,0.915,4.0,-4.292,1.0,0.0387,0.00245,2.88e-05,0.768,0.392,90.97,audio_features,3aoomQ9QdOWNGCWo9I0VjO,spotify:track:3aoomQ9QdOWNGCWo9I0VjO,https://api.spotify.com/v1/tracks/3aoomQ9QdOWNGCWo9I0VjO,https://api.spotify.com/v1/audio-analysis/3aoomQ9QdOWNGCWo9I0VjO,245667.0,4.0,Avril Lavigne,"Nobody's Fool - Live at The Point, Dublin, Ireland - March 2003",
285,0.567,0.936,0.0,-2.068,1.0,0.0537,7.17e-05,0.306,0.162,0.677,134.975,audio_features,3lxrdos6O9eZit1KMfz9A1,spotify:track:3lxrdos6O9eZit1KMfz9A1,https://api.spotify.com/v1/tracks/3lxrdos6O9eZit1KMfz9A1,https://api.spotify.com/v1/audio-analysis/3lxrdos6O9eZit1KMfz9A1,227933.0,4.0,Avril Lavigne,Runaway,
286,0.487,0.9,0.0,-4.417,1.0,0.0482,6.79e-05,0.0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,spotify:track:00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000.0,4.0,Avril Lavigne,Sk8er Boi,
287,0.634,0.848,1.0,-3.843,0.0,0.047,0.00237,0.0,0.0681,0.647,105.055,audio_features,4bia7OWZPoswlzXCqESYrR,spotify:track:4bia7OWZPoswlzXCqESYrR,https://api.spotify.com/v1/tracks/4bia7OWZPoswlzXCqESYrR,https://api.spotify.com/v1/audio-analysis/4bia7OWZPoswlzXCqESYrR,209520.0,4.0,Avril Lavigne,Smile,
288,0.555,0.943,2.0,-2.492,1.0,0.0891,0.00187,3.92e-05,0.151,0.882,165.027,audio_features,7lmX3dD2Xy13Jo1oCTR4ot,spotify:track:7lmX3dD2Xy13Jo1oCTR4ot,https://api.spotify.com/v1/tracks/7lmX3dD2Xy13Jo1oCTR4ot,https://api.spotify.com/v1/audio-analysis/7lmX3dD2Xy13Jo1oCTR4ot,189200.0,4.0,Avril Lavigne,The Best Damn Thing,
289,0.573,0.806,2.0,-5.172,1.0,0.0326,0.000598,5.28e-06,0.142,0.589,101.998,audio_features,3nH2w4Q9yths31lC9C26fT,spotify:track:3nH2w4Q9yths31lC9C26fT,https://api.spotify.com/v1/tracks/3nH2w4Q9yths31lC9C26fT,https://api.spotify.com/v1/audio-analysis/3nH2w4Q9yths31lC9C26fT,223867.0,4.0,Avril Lavigne,Things I'll Never Say,
290,0.203,0.893,9.0,-3.933,1.0,0.0733,0.00046,0.000522,0.872,0.139,161.661,audio_features,4qVX6upMDOfpQjIMlYxoOy,spotify:track:4qVX6upMDOfpQjIMlYxoOy,https://api.spotify.com/v1/tracks/4qVX6upMDOfpQjIMlYxoOy,https://api.spotify.com/v1/audio-analysis/4qVX6upMDOfpQjIMlYxoOy,260440.0,3.0,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003",
291,0.586,0.907,2.0,-5.235,1.0,0.0466,0.000264,0.918,0.111,0.939,150.027,audio_features,4UJy3KwUdJ4NOitSqOqAce,spotify:track:4UJy3KwUdJ4NOitSqOqAce,https://api.spotify.com/v1/tracks/4UJy3KwUdJ4NOitSqOqAce,https://api.spotify.com/v1/audio-analysis/4UJy3KwUdJ4NOitSqOqAce,218933.0,4.0,Avril Lavigne,What The Hell - Instrumental,
292,0.578,0.926,6.0,-3.689,0.0,0.0548,0.00472,0.0127,0.14,0.877,149.976,audio_features,2z4U9d5OAA4YLNXoCgioxo,spotify:track:2z4U9d5OAA4YLNXoCgioxo,https://api.spotify.com/v1/tracks/2z4U9d5OAA4YLNXoCgioxo,https://api.spotify.com/v1/audio-analysis/2z4U9d5OAA4YLNXoCgioxo,220707.0,4.0,Avril Lavigne,What the Hell,
293,0.457,0.719,4.0,-3.921,0.0,0.0323,0.191,0.0,0.228,0.168,142.034,audio_features,54JKnDB3CzVu8wNAOM27BI,spotify:track:54JKnDB3CzVu8wNAOM27BI,https://api.spotify.com/v1/tracks/54JKnDB3CzVu8wNAOM27BI,https://api.spotify.com/v1/audio-analysis/54JKnDB3CzVu8wNAOM27BI,240493.0,4.0,Avril Lavigne,When You're Gone,
294,0.454,0.865,4.0,-3.841,1.0,0.0561,0.0323,0.0,0.186,0.34,166.018,audio_features,5XHf9PBxxHmJFuiDkGNIOA,spotify:track:5XHf9PBxxHmJFuiDkGNIOA,https://api.spotify.com/v1/tracks/5XHf9PBxxHmJFuiDkGNIOA,https://api.spotify.com/v1/audio-analysis/5XHf9PBxxHmJFuiDkGNIOA,225760.0,4.0,Avril Lavigne,Wish You Were Here,
295,0.527,0.586,4.0,-7.648,0.0,0.026,0.03,0.0,0.104,0.197,95.874,audio_features,38y3xAP05YHlGzPdDDN182,spotify:track:38y3xAP05YHlGzPdDDN182,https://api.spotify.com/v1/tracks/38y3xAP05YHlGzPdDDN182,https://api.spotify.com/v1/audio-analysis/38y3xAP05YHlGzPdDDN182,329787.0,4.0,Axel Bauer,A ma place,
296,0.558,0.229,3.0,-12.888,1.0,0.0292,0.364,4.67e-05,0.118,0.207,130.045,audio_features,08bjbOO169fpgxO4Oht7R3,spotify:track:08bjbOO169fpgxO4Oht7R3,https://api.spotify.com/v1/tracks/08bjbOO169fpgxO4Oht7R3,https://api.spotify.com/v1/audio-analysis/08bjbOO169fpgxO4Oht7R3,183120.0,4.0,Axel Flóvent,Slow & Steady,
297,0.654,0.514,6.0,-10.124,1.0,0.0291,0.221,0.0,0.0322,0.763,96.079,audio_features,6ri4yWOtcfGpTcigL2YeBe,spotify:track:6ri4yWOtcfGpTcigL2YeBe,https://api.spotify.com/v1/tracks/6ri4yWOtcfGpTcigL2YeBe,https://api.spotify.com/v1/audio-analysis/6ri4yWOtcfGpTcigL2YeBe,232000.0,4.0,Axelle Red,Sensualité,
298,0.701,0.787,8.0,-3.941,0.0,0.0855,0.27,0.0,0.105,0.904,180.027,audio_features,1Bhm5HNO1cq8olDbBmokyL,spotify:track:1Bhm5HNO1cq8olDbBmokyL,https://api.spotify.com/v1/tracks/1Bhm5HNO1cq8olDbBmokyL,https://api.spotify.com/v1/audio-analysis/1Bhm5HNO1cq8olDbBmokyL,171720.0,4.0,Aya Nakamura,Copines,
299,0.912,0.598,6.0,-7.718,0.0,0.0877,0.0718,1.12e-06,0.0892,0.533,98.006,audio_features,2QpUWi6VSNOt2WyH5FIeLD,spotify:track:2QpUWi6VSNOt2WyH5FIeLD,https://api.spotify.com/v1/tracks/2QpUWi6VSNOt2WyH5FIeLD,https://api.spotify.com/v1/audio-analysis/2QpUWi6VSNOt2WyH5FIeLD,180840.0,4.0,Aya Nakamura,Pookie,
300,0.469,0.989,7.0,-3.496,0.0,0.204,0.0869,0.00554,0.315,0.365,156.091,audio_features,3izBEDCUBTzl67nIq2owgX,spotify:track:3izBEDCUBTzl67nIq2owgX,https://api.spotify.com/v1/tracks/3izBEDCUBTzl67nIq2owgX,https://api.spotify.com/v1/audio-analysis/3izBEDCUBTzl67nIq2owgX,262693.0,4.0,Ayana Taketatsu,Hey! Calorie Queen,
301,0.463,0.408,11.0,-12.238,1.0,0.0282,0.0924,0.00751,0.116,0.32,145.13,audio_features,6yH32cEs7cxX7ofsL5FeVp,spotify:track:6yH32cEs7cxX7ofsL5FeVp,https://api.spotify.com/v1/tracks/6yH32cEs7cxX7ofsL5FeVp,https://api.spotify.com/v1/audio-analysis/6yH32cEs7cxX7ofsL5FeVp,183827.0,4.0,Azure Ray,If You Fall,
302,0.613,0.931,2.0,-1.84,1.0,0.0427,0.0832,0.0,0.139,0.727,126.984,audio_features,7vQ6OmA3UvEMjRKv8jxC3o,spotify:track:7vQ6OmA3UvEMjRKv8jxC3o,https://api.spotify.com/v1/tracks/7vQ6OmA3UvEMjRKv8jxC3o,https://api.spotify.com/v1/audio-analysis/7vQ6OmA3UvEMjRKv8jxC3o,205714.0,4.0,B.A.P,1004,
303,0.383,0.0775,2.0,-22.771,1.0,0.054,0.994,0.913,0.0881,0.187,126.397,audio_features,0APYVp5VIG9U1VoMNNWGfP,spotify:track:0APYVp5VIG9U1VoMNNWGfP,https://api.spotify.com/v1/tracks/0APYVp5VIG9U1VoMNNWGfP,https://api.spotify.com/v1/audio-analysis/0APYVp5VIG9U1VoMNNWGfP,853427.0,4.0,B.A.P,1004 - Angel,
304,0.811,0.846,3.0,-2.028,0.0,0.0656,0.0393,0.0,0.0828,0.671,110.022,audio_features,27GSSHVsa1yOfdKe9Mw3gE,spotify:track:27GSSHVsa1yOfdKe9Mw3gE,https://api.spotify.com/v1/tracks/27GSSHVsa1yOfdKe9Mw3gE,https://api.spotify.com/v1/audio-analysis/27GSSHVsa1yOfdKe9Mw3gE,196612.0,4.0,B.A.P,Feel So Good,
305,0.604,0.902,11.0,-3.961,0.0,0.208,0.0218,0.0,0.093,0.519,172.098,audio_features,1R5cQ0Ja6dSJy6zBEDtcIn,spotify:track:1R5cQ0Ja6dSJy6zBEDtcIn,https://api.spotify.com/v1/tracks/1R5cQ0Ja6dSJy6zBEDtcIn,https://api.spotify.com/v1/audio-analysis/1R5cQ0Ja6dSJy6zBEDtcIn,215562.0,4.0,B.A.P,NO MERCY,
306,0.588,0.966,6.0,-2.382,1.0,0.0982,0.0898,0.0,0.0524,0.181,93.976,audio_features,3qD6JLux32D32vIfTpTwGM,spotify:track:3qD6JLux32D32vIfTpTwGM,https://api.spotify.com/v1/tracks/3qD6JLux32D32vIfTpTwGM,https://api.spotify.com/v1/audio-analysis/3qD6JLux32D32vIfTpTwGM,231758.0,4.0,B.A.P,POWER,
307,0.644,0.927,5.0,-3.644,1.0,0.115,0.151,0.0,0.163,0.708,144.052,audio_features,0ZUEA6IJe56WfJPsKwcstJ,spotify:track:0ZUEA6IJe56WfJPsKwcstJ,https://api.spotify.com/v1/tracks/0ZUEA6IJe56WfJPsKwcstJ,https://api.spotify.com/v1/audio-analysis/0ZUEA6IJe56WfJPsKwcstJ,210181.0,4.0,B.A.P,Voice Message,
308,0.591,0.914,9.0,-2.885,1.0,0.0599,0.0934,0.0,0.324,0.414,132.996,audio_features,2ZmuOr7GoltAzEqB0Svd5W,spotify:track:2ZmuOr7GoltAzEqB0Svd5W,https://api.spotify.com/v1/tracks/2ZmuOr7GoltAzEqB0Svd5W,https://api.spotify.com/v1/audio-analysis/2ZmuOr7GoltAzEqB0Svd5W,211680.0,4.0,B1A4,Baby I'm Sorry,
309,0.634,0.736,6.0,-4.404,0.0,0.0287,0.00168,3.43e-06,0.3,0.909,129.0,audio_features,67YqaUNw19jFcPq4OVp9aF,spotify:track:67YqaUNw19jFcPq4OVp9aF,https://api.spotify.com/v1/tracks/67YqaUNw19jFcPq4OVp9aF,https://api.spotify.com/v1/audio-analysis/67YqaUNw19jFcPq4OVp9aF,208813.0,4.0,BB Brunes,Grande Rio,
310,0.593,0.735,9.0,-3.979,0.0,0.0927,0.0233,0.0,0.0923,0.425,74.967,audio_features,79JjevZxTK4DKntcVbfrOv,spotify:track:79JjevZxTK4DKntcVbfrOv,https://api.spotify.com/v1/tracks/79JjevZxTK4DKntcVbfrOv,https://api.spotify.com/v1/audio-analysis/79JjevZxTK4DKntcVbfrOv,238000.0,4.0,BIGBANG,BAD BOY,
311,0.69,0.843,1.0,-2.949,1.0,0.0534,0.0167,0.0,0.346,0.428,135.01,audio_features,3dI59jLoFMjMAyUAyRZnkE,spotify:track:3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/tracks/3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/audio-analysis/3dI59jLoFMjMAyUAyRZnkE,220178.0,4.0,BIGBANG,BANG BANG BANG,
312,0.58,0.86,7.0,-8.085,1.0,0.269,0.211,0.0,0.694,0.586,124.961,audio_features,4Hvr1qGTbXJ3vskvaL4lCp,spotify:track:4Hvr1qGTbXJ3vskvaL4lCp,https://api.spotify.com/v1/tracks/4Hvr1qGTbXJ3vskvaL4lCp,https://api.spotify.com/v1/audio-analysis/4Hvr1qGTbXJ3vskvaL4lCp,234480.0,4.0,BIGBANG,BLUE - [BIGBANG SPECIAL EVENT],
313,0.608,0.706,7.0,-7.275,1.0,0.0853,0.0595,0.0,0.056,0.357,124.985,audio_features,4LOLvDtzykDC7y9WehFoOi,spotify:track:4LOLvDtzykDC7y9WehFoOi,https://api.spotify.com/v1/tracks/4LOLvDtzykDC7y9WehFoOi,https://api.spotify.com/v1/audio-analysis/4LOLvDtzykDC7y9WehFoOi,233099.0,4.0,BIGBANG,Blue,
314,0.716,0.763,0.0,-3.001,0.0,0.0945,0.147,0.0,0.271,0.575,90.101,audio_features,3lYvepDz6yYj29z7e4r5z0,spotify:track:3lYvepDz6yYj29z7e4r5z0,https://api.spotify.com/v1/tracks/3lYvepDz6yYj29z7e4r5z0,https://api.spotify.com/v1/audio-analysis/3lYvepDz6yYj29z7e4r5z0,231748.0,4.0,BIGBANG,FXXK IT,
315,0.687,0.914,6.0,-5.02,1.0,0.0437,0.166,0.0,0.0858,0.675,126.001,audio_features,1L4d2lafz1odpIMe8va21X,spotify:track:1L4d2lafz1odpIMe8va21X,https://api.spotify.com/v1/tracks/1L4d2lafz1odpIMe8va21X,https://api.spotify.com/v1/audio-analysis/1L4d2lafz1odpIMe8va21X,256360.0,4.0,BIGBANG,Haru Haru,
316,0.393,0.866,3.0,-4.405,1.0,0.147,0.491,0.0,0.625,0.627,180.172,audio_features,0klb2vxJ2ht87NyP2cPlio,spotify:track:0klb2vxJ2ht87NyP2cPlio,https://api.spotify.com/v1/tracks/0klb2vxJ2ht87NyP2cPlio,https://api.spotify.com/v1/audio-analysis/0klb2vxJ2ht87NyP2cPlio,216480.0,4.0,BIGBANG,LOSER - BIGBANG SPECIAL EVENT 2017,
317,0.781,0.849,6.0,-5.644,1.0,0.0568,0.159,0.0,0.93,0.665,124.986,audio_features,54SpjxPioot7g7hVfbrXHh,spotify:track:54SpjxPioot7g7hVfbrXHh,https://api.spotify.com/v1/tracks/54SpjxPioot7g7hVfbrXHh,https://api.spotify.com/v1/audio-analysis/54SpjxPioot7g7hVfbrXHh,229120.0,4.0,BIGBANG,Lies,
318,0.554,0.868,2.0,-3.9,1.0,0.0455,0.00273,1.06e-05,0.0725,0.301,123.04,audio_features,784qSLhmIjbc37plSfaPzF,spotify:track:784qSLhmIjbc37plSfaPzF,https://api.spotify.com/v1/tracks/784qSLhmIjbc37plSfaPzF,https://api.spotify.com/v1/audio-analysis/784qSLhmIjbc37plSfaPzF,225813.0,4.0,BIGBANG,Love Song,
319,0.653,0.835,5.0,-3.39,1.0,0.0787,0.00738,0.0,0.91,0.537,129.948,audio_features,3gUSmSBeeYsSMWECJcQW8w,spotify:track:3gUSmSBeeYsSMWECJcQW8w,https://api.spotify.com/v1/tracks/3gUSmSBeeYsSMWECJcQW8w,https://api.spotify.com/v1/audio-analysis/3gUSmSBeeYsSMWECJcQW8w,237513.0,4.0,BIGBANG,SOBER,
320,0.624,0.81,0.0,-4.322,1.0,0.0336,0.0627,0.0,0.105,0.491,127.93,audio_features,0ZHfjGYU26P7B0j1MmHeG8,spotify:track:0ZHfjGYU26P7B0j1MmHeG8,https://api.spotify.com/v1/tracks/0ZHfjGYU26P7B0j1MmHeG8,https://api.spotify.com/v1/audio-analysis/0ZHfjGYU26P7B0j1MmHeG8,234787.0,4.0,BIGBANG,Stupid Liar,
321,0.756,0.87,8.0,-2.27,1.0,0.0543,0.0896,0.0,0.141,0.618,124.983,audio_features,3qHBjPdFZeS0tfXywAxOKq,spotify:track:3qHBjPdFZeS0tfXywAxOKq,https://api.spotify.com/v1/tracks/3qHBjPdFZeS0tfXywAxOKq,https://api.spotify.com/v1/audio-analysis/3qHBjPdFZeS0tfXywAxOKq,204920.0,4.0,BIGBANG,Sunset Glow,
322,0.669,0.855,3.0,-4.46,0.0,0.0445,0.00999,0.0,0.506,0.25,129.909,audio_features,5BGFEihEqSVBPWICqVnPIU,spotify:track:5BGFEihEqSVBPWICqVnPIU,https://api.spotify.com/v1/tracks/5BGFEihEqSVBPWICqVnPIU,https://api.spotify.com/v1/audio-analysis/5BGFEihEqSVBPWICqVnPIU,222413.0,4.0,BIGBANG,Tonight,
323,0.786,0.852,8.0,-2.687,1.0,0.0813,0.0687,0.0,0.0759,0.455,125.036,audio_features,4ZxOuNHhpyOj4gv52MtQpT,spotify:track:4ZxOuNHhpyOj4gv52MtQpT,https://api.spotify.com/v1/tracks/4ZxOuNHhpyOj4gv52MtQpT,https://api.spotify.com/v1/audio-analysis/4ZxOuNHhpyOj4gv52MtQpT,213264.0,4.0,BLACKPINK,As If It's Your Last,
